raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed
905,828,207,9,22,11,11,11,0,77,\N,53,10,01:20.9,148.607
905,8,6,7,6,12,12,12,0,77,\N,75,1,01:18.5,153.212
905,155,207,10,20,13,13,13,0,75,\N,16,19,01:22.4,145.878
905,820,206,4,19,14,14,14,0,75,\N,69,7,01:20.6,149.22
905,821,15,21,17,\N,R,15,0,59,\N,41,15,01:21.1,148.177
905,822,3,77,13,\N,R,16,0,55,\N,50,14,01:21.1,148.252
905,818,5,25,7,\N,R,17,0,50,\N,35,13,01:21.1,148.292
905,16,15,99,18,\N,R,18,0,23,\N,23,17,01:21.8,147.062
905,826,5,26,9,\N,R,19,0,10,\N,8,18,01:22.0,146.614
905,20,9,1,4,\N,R,20,0,5,\N,3,20,01:59.5,100.615
905,815,10,11,10,\N,R,21,0,0,\N,\N,0,\N,\N
905,813,208,13,15,\N,W,22,0,0,\N,\N,0,\N,\N
906,817,9,3,6,1,1,1,25,70,5952830,68,4,01:18.6,199.638
906,3,131,6,1,2,2,2,18,70,5957066,33,7,01:18.9,199.028
906,20,9,1,3,3,3,3,15,70,5958077,48,10,01:19.2,198.299
906,18,1,22,9,4,4,4,12,70,5964585,64,5,01:18.8,199.337
906,807,10,27,11,5,5,5,10,70,5965673,64,8,01:18.9,198.89
906,4,6,14,7,6,6,6,8,70,5967699,64,3,01:18.6,199.704
906,822,3,77,4,7,7,7,6,70,5976408,52,11,01:19.3,197.924
906,818,5,25,8,8,8,8,4,70,5980856,56,12,01:19.4,197.73
906,825,1,20,12,9,9,9,2,70,5982084,56,6,01:18.8,199.185
906,8,6,7,10,10,10,10,1,70,6006508,68,2,01:18.5,199.921
906,815,10,11,13,11,11,11,0,69,\N,63,13,01:19.5,197.501
906,13,3,19,5,12,12,12,0,69,\N,58,1,01:18.5,199.984
906,16,15,99,16,13,13,13,0,69,\N,66,17,01:20.2,195.692
906,821,15,21,22,14,14,14,0,64,\N,51,16,01:20.1,195.97
906,154,208,8,14,\N,R,15,0,59,\N,54,14,01:19.7,197.107
906,826,5,26,15,\N,R,16,0,47,\N,43,15,01:20.0,196.298
906,1,131,44,2,\N,R,17,0,46,\N,24,9,01:18.9,198.875
906,155,207,10,21,\N,R,18,0,23,\N,20,19,01:23.1,188.856
906,813,208,13,17,\N,R,19,0,21,\N,21,18,01:21.5,192.6
906,828,207,9,20,\N,R,20,0,7,\N,7,20,01:51.0,141.385
906,820,206,4,18,\N,R,21,0,0,\N,\N,0,\N,\N
906,824,206,17,19,\N,R,22,0,0,\N,\N,0,\N,\N
907,3,131,6,3,1,1,1,25,71,5274976,50,6,01:12.6,214.518
907,1,131,44,9,2,2,2,18,71,5276908,41,2,01:12.2,215.65
907,822,3,77,2,3,3,3,15,71,5283148,63,3,01:12.6,214.568
907,13,3,19,1,4,4,4,12,71,5292334,63,4,01:12.6,214.553
907,4,6,14,4,5,5,5,10,71,5293529,58,5,01:12.6,214.527
907,815,10,11,15,6,6,6,8,71,5303522,59,1,01:12.1,215.874
907,825,1,20,6,7,7,7,6,71,5307007,53,7,01:12.7,214.081
907,817,9,3,5,8,8,8,4,71,5318498,55,10,01:13.1,213.161
907,807,10,27,10,9,9,9,2,71,5319113,60,11,01:13.2,212.882
907,8,6,7,8,10,10,10,1,71,5322753,55,9,01:12.9,213.676
907,18,1,22,11,11,11,11,0,71,5325942,60,8,01:12.9,213.752
907,813,208,13,13,12,12,12,0,70,\N,64,12,01:13.2,212.791
907,16,15,99,16,13,13,13,0,70,\N,59,14,01:13.7,211.284
907,154,208,8,22,14,14,14,0,70,\N,42,15,01:14.0,210.587
907,824,206,17,18,15,15,15,0,69,\N,65,19,01:14.5,209.108
907,155,207,10,19,16,16,16,0,69,\N,40,22,01:15.3,206.892
907,820,206,4,21,17,17,17,0,69,\N,40,21,01:14.8,208.072
907,828,207,9,20,18,18,18,0,69,\N,33,20,01:14.7,208.56
907,821,15,21,17,19,19,19,0,69,\N,53,16,01:14.0,210.351
907,818,5,25,14,\N,R,20,0,59,\N,55,13,01:13.3,212.414
907,20,9,1,12,\N,R,21,0,34,\N,30,17,01:14.3,209.734
907,826,5,26,7,\N,R,22,0,24,\N,23,18,01:14.3,209.514
908,1,131,44,6,1,1,1,25,52,8812094,26,1,01:37.2,218.239
908,822,3,77,14,2,2,2,18,52,8842229,34,4,01:38.3,215.822
908,817,9,3,8,3,3,3,15,52,8858589,34,7,01:38.5,215.395
908,18,1,22,3,4,4,4,12,52,8859484,52,5,01:38.3,215.778
908,20,9,1,2,5,5,5,10,52,8865958,52,2,01:37.5,217.556
908,4,6,14,16,6,6,6,8,52,8872040,52,8,01:38.6,215.115
908,825,1,20,5,7,7,7,6,52,8874657,32,10,01:38.7,214.919
908,807,10,27,4,8,8,8,4,52,8900786,52,9,01:38.6,215.032
908,826,5,26,9,9,9,9,2,52,8901434,45,6,01:38.4,215.509
908,818,5,25,10,10,10,10,1,51,\N,44,13,01:39.3,213.654
908,815,10,11,7,11,11,11,0,51,\N,41,11,01:38.7,214.834
908,154,208,8,11,12,12,12,0,51,\N,48,12,01:38.9,214.393
908,16,15,99,13,13,13,13,0,51,\N,34,15,01:40.0,211.989
908,824,206,17,12,14,14,14,0,51,\N,51,14,01:40.0,212.158
908,155,207,10,22,15,15,15,0,50,\N,31,18,01:41.5,209.02
908,820,206,4,17,16,16,16,0,50,\N,50,17,01:40.4,211.233
908,813,208,13,20,17,17,17,0,49,\N,48,16,01:40.3,211.412
908,3,131,6,1,\N,R,18,0,28,\N,26,3,01:38.1,216.203
908,828,207,9,21,\N,R,19,0,11,\N,7,20,01:44.3,203.295
908,821,15,21,19,\N,R,20,0,9,\N,7,19,01:42.6,206.77
908,13,3,19,15,\N,R,21,0,0,\N,\N,0,\N,\N
908,8,6,7,18,\N,R,22,0,0,\N,\N,0,\N,\N
909,3,131,6,1,1,1,1,25,67,5622914,67,6,01:21.3,202.543
909,822,3,77,2,2,2,2,18,67,5643703,45,9,01:21.5,202.056
909,1,131,44,20,3,3,3,15,67,5645444,53,1,01:19.9,206.066
909,20,9,1,6,4,4,4,12,67,5666928,39,10,01:21.5,201.93
909,4,6,14,7,5,5,5,10,67,5675381,57,3,01:20.5,204.429
909,817,9,3,5,6,6,6,8,67,5675463,53,5,01:20.8,203.676
909,807,10,27,9,7,7,7,6,67,5687092,44,13,01:22.1,200.57
909,18,1,22,11,8,8,8,4,67,5707625,64,8,01:21.3,202.424
909,825,1,20,4,9,9,9,2,66,\N,56,2,01:20.2,205.255
909,815,10,11,10,10,10,10,1,66,\N,54,4,01:20.8,203.913
909,8,6,7,12,11,11,11,0,66,\N,55,7,01:21.3,202.444
909,813,208,13,18,12,12,12,0,66,\N,41,15,01:22.3,200.065
909,818,5,25,13,13,13,13,0,66,\N,58,11,01:21.9,201.113
909,821,15,21,16,14,14,14,0,66,\N,61,12,01:22.0,200.79
909,824,206,17,17,15,15,15,0,66,\N,57,16,01:22.5,199.539
909,155,207,10,19,16,16,16,0,65,\N,50,18,01:22.9,198.711
909,820,206,4,21,17,17,17,0,65,\N,50,19,01:23.0,198.306
909,828,207,9,22,18,18,18,0,65,\N,49,20,01:23.2,197.842
909,16,15,99,15,\N,R,19,0,47,\N,41,17,01:22.5,199.522
909,826,5,26,8,\N,R,20,0,44,\N,34,14,01:22.2,200.372
909,154,208,8,14,\N,R,21,0,26,\N,26,21,01:24.1,195.709
909,13,3,19,3,\N,R,22,0,0,\N,\N,0,\N,\N
910,817,9,3,4,1,1,1,25,70,6785058,58,2,01:26.6,182.103
910,4,6,14,5,2,2,2,18,70,6790283,40,5,01:27.4,180.413
910,1,131,44,22,3,3,3,15,70,6790915,36,4,01:27.4,180.494
910,3,131,6,1,4,4,4,12,70,6791419,64,1,01:25.7,183.981
910,13,3,19,6,5,5,5,10,70,6814899,51,7,01:28.2,178.757
910,8,6,7,16,6,6,6,8,70,6816549,47,6,01:28.0,179.257
910,20,9,1,2,7,7,7,6,70,6826022,52,9,01:28.7,177.716
910,822,3,77,3,8,8,8,4,70,6826402,63,3,01:26.9,181.595
910,818,5,25,8,9,9,9,2,70,6843585,31,11,01:29.1,176.97
910,18,1,22,7,10,10,10,1,70,6852338,50,13,01:29.2,176.898
910,16,15,99,11,11,11,11,0,70,6853227,41,8,01:28.7,177.8
910,825,1,20,21,12,12,12,0,70,6863523,41,10,01:28.9,177.442
910,813,208,13,20,13,13,13,0,70,6869082,45,12,01:29.1,176.954
910,826,5,26,10,14,14,14,0,69,\N,51,14,01:29.4,176.414
910,824,206,17,15,15,15,15,0,69,\N,49,16,01:29.9,175.468
910,820,206,4,18,16,16,16,0,69,\N,47,15,01:29.5,176.22
910,821,15,21,13,\N,R,17,0,33,\N,29,18,01:30.5,174.3
910,155,207,10,17,\N,R,18,0,26,\N,21,19,01:32.9,169.791
910,815,10,11,12,\N,R,19,0,23,\N,21,17,01:30.3,174.696
910,807,10,27,9,\N,R,20,0,16,\N,14,20,01:41.2,155.921
910,154,208,8,14,\N,R,21,0,11,\N,7,21,01:46.3,148.352
910,828,207,9,19,\N,R,22,0,8,\N,6,22,01:48.5,145.415
911,817,9,3,5,1,1,1,25,44,5076556,44,6,01:53.0,223.187
911,3,131,6,1,2,2,2,18,44,5079939,36,1,01:50.5,228.161
911,822,3,77,6,3,3,3,15,44,5104588,40,4,01:52.7,223.698
911,8,6,7,8,4,4,4,12,44,5113371,39,13,01:54.1,221.004
911,20,9,1,3,5,5,5,10,44,5128752,36,5,01:53.0,223.229
911,18,1,22,10,6,6,6,8,44,5131136,38,8,01:53.5,222.186
911,4,6,14,4,7,7,7,6,44,5137718,29,11,01:53.9,221.413
911,815,10,11,13,8,8,8,4,44,5140849,28,16,01:54.5,220.151
911,826,5,26,11,9,9,9,2,44,5141903,26,14,01:54.2,220.87
911,807,10,27,18,10,10,10,1,44,5142253,40,9,01:53.6,221.934
911,818,5,25,12,11,11,11,0,44,5148476,31,7,01:53.3,222.592
911,825,1,20,7,12,12,12,0,44,5150818,28,15,01:54.2,220.785
911,13,3,19,9,13,13,13,0,44,5152531,37,3,01:52.5,224.104
911,16,15,99,14,14,14,14,0,44,5159003,36,2,01:52.4,224.301
911,821,15,21,20,15,15,15,0,44,5167381,32,12,01:54.0,221.178
911,820,206,4,19,16,16,16,0,43,\N,31,17,01:55.2,218.785
911,828,207,9,22,17,17,17,0,43,\N,26,19,01:55.9,217.553
911,824,206,17,16,18,18,18,0,39,\N,32,20,01:56.3,216.717
911,1,131,44,2,\N,R,19,0,38,\N,33,10,01:53.7,221.748
911,154,208,8,15,\N,R,20,0,33,\N,21,18,01:55.6,218.025
911,813,208,13,17,\N,R,21,0,1,\N,\N,0,\N,\N
911,827,207,45,21,\N,R,22,0,1,\N,\N,0,\N,\N
912,1,131,44,1,1,1,1,25,53,4750236,29,1,01:28.0,236.975
912,3,131,6,2,2,2,2,18,53,4753411,51,2,01:28.2,236.432
912,13,3,19,4,3,3,3,15,53,4775262,46,3,01:28.3,236.068
912,822,3,77,3,4,4,4,12,53,4791022,50,5,01:28.6,235.49
912,817,9,3,9,5,5,5,10,53,4800545,53,6,01:28.6,235.413
912,20,9,1,8,6,6,6,8,53,4810201,34,10,01:29.1,233.952
912,815,10,11,10,7,7,7,6,53,4812754,35,8,01:29.1,234.042
912,18,1,22,6,8,8,8,4,53,4813299,35,11,01:29.2,233.68
912,8,6,7,11,9,9,9,2,53,4813771,43,7,01:28.9,234.476
912,825,1,20,5,10,10,10,1,53,4816407,34,12,01:29.3,233.58
912,826,5,26,21,11,11,11,0,53,4821420,51,4,01:28.5,235.684
912,807,10,27,13,12,12,12,0,53,4822842,35,13,01:29.4,233.363
912,818,5,25,12,13,13,13,0,53,4823329,39,9,01:29.1,234.005
912,813,208,13,16,14,14,14,0,52,\N,32,17,01:29.9,232.091
912,16,15,99,14,15,15,15,0,52,\N,46,14,01:29.4,233.34
912,154,208,8,17,16,16,16,0,52,\N,38,18,01:30.1,231.506
912,155,207,10,18,17,17,17,0,52,\N,35,21,01:30.8,229.784
912,824,206,17,19,18,18,18,0,52,\N,51,20,01:30.5,230.386
912,821,15,21,15,19,19,19,0,51,\N,40,15,01:29.4,233.147
912,828,207,9,22,20,20,20,0,51,\N,47,19,01:30.3,231.001
912,4,6,14,7,\N,R,21,0,28,\N,23,16,01:29.7,232.546
912,820,206,4,20,\N,R,22,0,5,\N,5,22,01:32.6,225.289
913,1,131,44,1,1,1,1,25,60,7204795,39,1,01:50.4,165.137
913,20,9,1,4,2,2,2,18,60,7218329,27,8,01:52.5,162.052
913,817,9,3,3,3,3,3,15,60,7219068,30,9,01:52.6,161.98
913,4,6,14,5,4,4,4,12,60,7220184,27,6,01:52.1,162.636
913,13,3,19,6,5,5,5,10,60,7246956,27,13,01:53.3,160.959
913,818,5,25,12,6,6,6,8,60,7261596,48,4,01:51.9,162.895
913,815,10,11,15,7,7,7,6,60,7263833,46,5,01:52.0,162.793
913,8,6,7,7,8,8,8,4,60,7265436,28,11,01:52.9,161.545
913,807,10,27,13,9,9,9,2,60,7266456,27,10,01:52.8,161.703
913,825,1,20,9,10,10,10,1,60,7267025,48,2,01:51.6,163.33
913,822,3,77,8,11,11,11,0,60,7269860,25,7,01:52.5,162.058
913,813,208,13,18,12,12,12,0,60,7271710,26,12,01:53.2,161.059
913,154,208,8,16,13,13,13,0,60,7272824,25,15,01:53.5,160.591
913,826,5,26,10,14,14,14,0,60,7276803,45,3,01:51.8,163.151
913,828,207,9,22,15,15,15,0,60,7298983,14,19,01:55.4,157.985
913,824,206,17,19,16,16,16,0,60,7299338,47,14,01:53.5,160.598
913,820,206,4,21,17,17,17,0,59,\N,43,17,01:53.8,160.218
913,18,1,22,11,\N,R,18,0,52,\N,16,16,01:53.7,160.359
913,16,15,99,17,\N,R,19,0,40,\N,10,18,01:53.9,160.02
913,821,15,21,14,\N,R,20,0,17,\N,6,20,01:55.7,157.619
913,3,131,6,2,\N,R,21,0,13,\N,5,21,01:56.8,156.154
913,155,207,10,20,\N,W,22,0,0,\N,\N,0,\N,\N
914,1,131,44,2,1,1,1,25,44,6703021,39,1,01:51.6,187.322
914,3,131,6,1,2,2,2,18,44,6712201,15,6,01:52.6,185.739
914,20,9,1,9,3,3,3,15,44,6732143,32,3,01:51.9,186.795
914,817,9,3,6,4,4,4,12,44,6741839,38,4,01:52.2,186.269
914,18,1,22,8,5,5,5,10,44,6770571,33,2,01:51.7,187.119
914,822,3,77,3,6,6,6,8,44,6816794,41,13,01:54.1,183.213
914,13,3,19,4,7,7,7,6,44,6818147,39,8,01:53.5,184.267
914,807,10,27,13,8,8,8,4,44,6818969,28,7,01:52.8,185.306
914,818,5,25,20,9,9,9,2,44,6830659,35,11,01:53.6,184.086
914,815,10,11,11,10,10,10,1,43,\N,27,10,01:53.6,184.095
914,826,5,26,12,11,11,11,0,43,\N,25,12,01:54.0,183.345
914,8,6,7,10,12,12,12,0,43,\N,36,5,01:52.4,185.946
914,821,15,21,15,13,13,13,0,43,\N,40,17,01:55.4,181.198
914,825,1,20,7,14,14,14,0,43,\N,38,9,01:53.5,184.17
914,154,208,8,16,15,15,15,0,43,\N,28,16,01:55.3,181.308
914,813,208,13,22,16,16,16,0,43,\N,26,15,01:54.7,182.256
914,828,207,9,17,17,17,17,0,43,\N,27,14,01:54.7,182.309
914,820,206,4,21,18,18,18,0,43,\N,25,21,01:56.5,179.486
914,155,207,10,19,19,19,19,0,43,\N,29,18,01:55.6,180.776
914,824,206,17,18,20,20,20,0,41,\N,27,20,01:56.0,180.24
914,16,15,99,14,21,21,21,0,40,\N,25,19,01:55.8,180.601
914,4,6,14,5,\N,R,22,0,2,\N,\N,0,\N,\N
915,1,131,44,1,1,1,1,25,53,5510744,48,3,01:41.6,207.2
915,3,131,6,2,2,2,2,18,53,5524401,52,2,01:41.4,207.703
915,822,3,77,3,3,3,3,15,53,5528169,53,1,01:40.9,208.658
915,18,1,22,4,4,4,4,12,53,5540978,47,4,01:42.0,206.472
915,825,1,20,11,5,5,5,10,53,5564360,44,14,01:43.1,204.245
915,4,6,14,7,6,6,6,8,53,5570760,53,6,01:42.2,206.038
915,817,9,3,6,7,7,7,6,53,5572556,50,13,01:43.0,204.296
915,20,9,1,10,8,8,8,4,53,5576929,53,8,01:42.6,205.133
915,8,6,7,8,9,9,9,2,53,5589621,45,11,01:42.9,204.556
915,815,10,11,12,10,10,10,1,53,5590811,47,12,01:42.9,204.547
915,13,3,19,18,11,11,11,0,53,5591621,47,10,01:42.9,204.636
915,807,10,27,17,12,12,12,0,53,5592053,50,9,01:42.7,205.023
915,818,5,25,9,13,13,13,0,53,5608039,53,7,01:42.5,205.293
915,826,5,26,5,14,14,14,0,52,\N,52,5,01:42.0,206.355
915,821,15,21,13,15,15,15,0,52,\N,45,18,01:44.1,202.284
915,16,15,99,14,16,16,16,0,52,\N,42,15,01:43.8,202.777
915,154,208,8,15,17,17,17,0,52,\N,49,19,01:44.5,201.537
915,813,208,13,21,18,18,18,0,52,\N,50,17,01:44.0,202.372
915,828,207,9,16,19,19,19,0,51,\N,48,16,01:44.0,202.471
915,155,207,10,19,\N,R,20,0,21,\N,17,20,01:47.4,196.009
915,820,206,4,20,\N,R,21,0,9,\N,8,21,01:48.3,194.45
916,1,131,44,2,1,1,1,25,56,6004785,49,4,01:41.9,194.712
916,3,131,6,1,2,2,2,18,56,6009099,48,5,01:41.9,194.706
916,817,9,3,5,3,3,3,15,56,6030345,33,7,01:42.8,193.004
916,13,3,19,4,4,4,4,12,56,6031709,50,9,01:43.0,192.741
916,822,3,77,3,5,5,5,10,56,6035777,55,6,01:42.5,193.617
916,4,6,14,6,6,6,6,8,56,6100016,47,2,01:41.5,195.585
916,20,9,1,18,7,7,7,6,56,6100519,50,1,01:41.4,195.768
916,825,1,20,7,8,8,8,4,56,6105467,29,14,01:44.3,190.309
916,818,5,25,14,10,10,10,1,56,6113648,17,12,01:44.2,190.504
916,813,208,13,10,9,9,9,2,56,6112655,38,11,01:43.8,191.187
916,154,208,8,16,11,11,11,0,55,\N,51,15,01:44.4,190.03
916,18,1,22,12,12,12,12,0,55,\N,33,13,01:44.3,190.367
916,8,6,7,8,13,13,13,0,55,\N,54,8,01:42.9,192.897
916,821,15,21,15,14,14,14,0,55,\N,47,10,01:43.0,192.676
916,826,5,26,17,15,15,15,0,55,\N,53,3,01:41.7,195.171
916,807,10,27,13,\N,R,16,0,16,\N,15,16,01:46.2,186.835
916,815,10,11,11,\N,R,17,0,1,\N,\N,0,\N,\N
916,16,15,99,9,\N,R,18,0,0,\N,\N,0,\N,\N
917,3,131,6,1,1,1,1,25,71,5402555,62,2,01:13.6,210.711
917,1,131,44,2,2,2,2,18,71,5404012,62,1,01:13.6,210.895
917,13,3,19,3,3,3,3,15,71,5443586,59,7,01:14.1,209.341
917,18,1,22,5,4,4,4,12,71,5451213,68,4,01:14.0,209.629
917,20,9,1,6,5,5,5,10,71,5453975,68,5,01:14.0,209.576
917,4,6,14,8,6,6,6,8,71,5464461,55,10,01:14.3,208.744
917,8,6,7,10,7,7,7,6,71,5466285,37,17,01:15.0,206.934
917,807,10,27,12,8,8,8,4,71,5466489,70,3,01:13.7,210.4
917,825,1,20,7,9,9,9,2,71,5472640,62,11,01:14.5,208.097
917,822,3,77,4,10,10,10,1,70,\N,64,9,01:14.2,208.98
917,826,5,26,17,11,11,11,0,70,\N,62,8,01:14.1,209.219
917,813,208,13,16,12,12,12,0,70,\N,47,14,01:14.8,207.357
917,818,5,25,15,13,13,13,0,70,\N,65,13,01:14.8,207.457
917,821,15,21,11,14,14,14,0,70,\N,64,16,01:14.9,207.177
917,815,10,11,18,15,15,15,0,70,\N,70,12,01:14.6,208.08
917,16,15,99,13,16,16,16,0,70,\N,42,15,01:14.8,207.29
917,154,208,8,14,17,17,17,0,63,\N,63,6,01:14.1,209.428
917,817,9,3,9,\N,R,18,0,39,\N,30,18,01:15.4,205.77
918,1,131,44,2,1,1,1,50,55,5942619,49,4,01:45.6,189.342
918,13,3,19,4,2,2,2,36,55,5945195,47,2,01:44.8,190.738
918,822,3,77,3,3,3,3,30,55,5971499,54,6,01:45.7,189.113
918,817,9,3,20,4,4,4,24,55,5979856,50,1,01:44.5,191.341
918,18,1,22,6,5,5,5,20,55,6002953,47,9,01:46.7,187.32
918,807,10,27,12,6,6,6,16,55,6004767,47,7,01:45.8,189.024
918,815,10,11,11,7,7,7,12,55,6013679,49,8,01:45.8,188.968
918,20,9,1,19,8,8,8,8,55,6014664,51,3,01:45.6,189.427
918,4,6,14,8,9,9,9,4,55,6028432,45,12,01:47.4,186.126
918,8,6,7,7,10,10,10,2,55,6030439,46,16,01:47.7,185.586
918,825,1,20,9,11,11,11,0,55,6032995,37,10,01:46.8,187.171
918,818,5,25,10,12,12,12,0,55,6034566,50,5,01:45.7,189.186
918,154,208,8,18,13,13,13,0,54,\N,35,17,01:47.9,185.31
918,3,131,6,1,14,14,14,0,54,\N,17,11,01:46.9,187.092
918,821,15,21,14,15,15,15,0,54,\N,43,15,01:47.7,185.652
918,16,15,99,13,16,16,16,0,54,\N,44,14,01:47.5,185.98
918,829,207,46,17,17,17,17,0,54,\N,47,18,01:48.4,184.453
918,155,207,10,16,\N,R,18,0,42,\N,38,13,01:47.4,186.113
918,813,208,13,15,\N,R,19,0,26,\N,9,20,01:48.9,183.547
918,826,5,26,5,\N,R,20,0,14,\N,10,19,01:48.7,183.859
926,1,131,44,1,1,1,1,25,58,5514067,50,1,01:30.9,209.915
926,3,131,6,2,2,2,2,18,58,5515427,47,2,01:31.1,209.577
926,20,6,5,4,3,3,3,15,58,5548590,52,4,01:31.5,208.74
926,13,3,19,3,4,4,4,12,58,5552263,50,6,01:31.7,208.144
926,831,15,12,10,5,5,5,10,58,5609216,46,9,01:32.6,206.137
926,817,9,3,6,6,6,6,8,57,\N,46,10,01:32.8,205.726
926,807,10,27,13,7,7,7,6,57,\N,48,8,01:32.0,207.576
926,828,15,9,15,8,8,8,4,57,\N,51,5,01:31.6,208.505
926,832,5,55,7,9,9,9,2,57,\N,49,11,01:32.9,205.56
926,815,10,11,14,10,10,10,1,57,\N,46,7,01:32.0,207.601
926,18,1,22,16,11,11,11,0,56,\N,56,12,01:33.3,204.534
926,8,6,7,5,\N,R,12,0,40,\N,36,3,01:31.4,208.811
926,830,5,33,11,\N,R,13,0,32,\N,30,13,01:34.3,202.458
926,154,208,8,8,\N,R,14,0,0,\N,\N,0,\N,\N
926,813,208,13,9,\N,R,15,0,0,\N,\N,0,\N,\N
926,826,9,26,12,\N,W,16,0,0,\N,\N,0,\N,\N
926,825,1,20,17,\N,W,17,0,0,\N,\N,0,\N,\N
926,822,3,77,0,\N,W,18,0,0,\N,\N,0,\N,\N
927,20,6,5,2,1,1,1,25,56,6065793,46,3,01:43.6,193.501
927,1,131,44,1,2,2,2,18,56,6074362,45,2,01:43.1,193.501
927,3,131,6,3,3,3,3,15,56,6078103,43,1,01:42.1,195.516
927,8,6,7,11,4,4,4,12,56,6119615,40,7,01:44.1,191.644
927,822,3,77,8,5,5,5,10,56,6136202,42,6,01:44.1,191.71
927,13,3,19,7,6,6,6,8,56,6139379,40,5,01:44.0,191.891
927,830,5,33,6,7,7,7,6,56,6163555,42,9,01:44.6,190.81
927,832,5,55,15,8,8,8,4,55,\N,37,15,01:45.5,189.132
927,826,9,26,5,9,9,9,2,55,\N,41,8,01:44.5,190.929
927,817,9,3,4,10,10,10,1,55,\N,42,13,01:45.3,189.482
927,154,208,8,10,11,11,11,0,55,\N,36,10,01:44.8,190.386
927,831,15,12,16,12,12,12,0,55,\N,45,4,01:43.9,192.054
927,815,10,11,14,13,13,13,0,55,\N,37,14,01:45.3,189.423
927,807,10,27,13,14,14,14,0,55,\N,46,11,01:44.8,190.368
927,833,209,98,19,15,15,15,0,53,\N,44,19,01:49.0,183.004
927,813,208,13,12,\N,R,16,0,47,\N,38,12,01:45.1,189.919
927,18,1,22,17,\N,R,17,0,41,\N,38,16,01:46.1,188.153
927,4,1,14,18,\N,R,18,0,21,\N,17,17,01:48.5,183.983
927,828,15,9,9,\N,R,19,0,3,\N,3,18,01:48.8,183.475
927,829,209,28,0,\N,W,20,0,0,\N,\N,0,\N,\N
928,1,131,44,1,1,1,1,25,56,5982008,31,1,01:42.2,191.996
928,3,131,6,2,2,2,2,18,56,5982722,39,2,01:42.6,191.328
928,20,6,5,3,3,3,3,15,56,5984996,15,5,01:43.0,190.487
928,8,6,7,6,4,4,4,12,56,5985843,48,6,01:43.0,190.472
928,13,3,19,4,5,5,5,10,56,5990552,37,4,01:42.7,191.013
928,822,3,77,5,6,6,6,8,56,5991893,37,7,01:43.1,190.426
928,154,208,8,8,7,7,7,6,56,6001016,34,8,01:43.1,190.272
928,831,15,12,9,8,8,8,4,56,6004633,46,12,01:43.7,189.248
928,817,9,3,7,9,9,9,2,56,6014125,46,9,01:43.2,190.068
928,828,15,9,10,10,10,10,1,55,\N,32,15,01:44.2,188.319
928,815,10,11,15,11,11,11,0,55,\N,44,10,01:43.5,189.578
928,4,1,14,18,12,12,12,0,55,\N,40,13,01:43.7,189.183
928,832,5,55,14,13,13,13,0,55,\N,41,3,01:42.7,191.166
928,18,1,22,17,14,14,14,0,55,\N,21,16,01:45.0,186.907
928,829,209,28,19,15,15,15,0,54,\N,40,17,01:45.4,186.157
928,833,209,98,20,16,16,16,0,54,\N,43,19,01:46.0,185.192
928,830,5,33,13,17,17,17,0,52,\N,46,14,01:43.9,188.906
928,813,208,13,11,\N,R,18,0,49,\N,37,11,01:43.7,189.259
928,826,9,26,12,\N,R,19,0,15,\N,13,20,01:46.3,184.621
928,807,10,27,16,\N,R,20,0,9,\N,6,18,01:45.8,185.401
929,1,131,44,1,1,1,1,25,57,5705809,38,5,01:37.9,199.098
929,8,6,7,4,2,2,2,18,57,5709189,42,1,01:36.3,202.294
929,3,131,6,3,3,3,3,15,57,5711842,36,3,01:37.3,200.184
929,822,3,77,5,4,4,4,12,57,5748766,16,6,01:38.1,198.615
929,20,6,5,2,5,5,5,10,57,5749798,38,2,01:36.6,201.639
929,817,9,3,7,6,6,6,8,57,5767560,53,12,01:38.9,196.903
929,154,208,8,10,7,7,7,6,57,5790572,34,15,01:39.2,196.48
929,815,10,11,11,8,8,8,4,56,\N,39,8,01:38.3,198.124
929,826,9,26,17,9,9,9,2,56,\N,36,11,01:38.7,197.348
929,13,3,19,6,10,10,10,1,56,\N,12,14,01:39.1,196.613
929,4,1,14,14,11,11,11,0,56,\N,38,13,01:39.0,196.815
929,831,15,12,12,12,12,12,0,56,\N,43,7,01:38.2,198.37
929,807,10,27,8,13,13,13,0,56,\N,40,10,01:38.7,197.492
929,828,15,9,13,14,14,14,0,56,\N,27,9,01:38.4,197.955
929,813,208,13,16,15,15,15,0,56,\N,43,4,01:37.7,199.49
929,829,209,28,18,16,16,16,0,55,\N,36,18,01:41.8,191.464
929,833,209,98,19,17,17,17,0,54,\N,36,19,01:42.0,190.949
929,830,5,33,15,\N,R,18,0,34,\N,32,16,01:39.6,195.6
929,832,5,55,9,\N,R,19,0,29,\N,13,17,01:40.7,193.571
929,18,1,22,20,\N,W,20,0,0,\N,\N,0,\N,\N
930,3,131,6,1,1,1,1,25,66,6072555,53,2,01:29.1,188.061
930,1,131,44,2,2,2,2,18,66,6090106,54,1,01:28.3,189.849
930,20,6,5,3,3,3,3,15,66,6117897,61,6,01:30.7,184.687
930,822,3,77,4,4,4,4,12,66,6131772,44,5,01:30.7,184.74
930,8,6,7,7,5,5,5,10,66,6132557,47,3,01:29.9,186.342
930,13,3,19,9,6,6,6,8,66,6153869,51,4,01:30.4,185.429
